n,name,parent,value
1516762,Snake atadenovirus A,1508567.0,1
1510926,Mastadenovirus,1507291.0,51
1502933,Murine mastadenovirus A,1510926.0,1
1503084,Bat mastadenovirus D,1510926.0,1
1503247,Deer mastadenovirus B,1510926.0,1
1503372,Porcine mastadenovirus A,1510926.0,1
1504118,Ovine mastadenovirus C,1510926.0,1
1504195,Bat mastadenovirus J,1510926.0,1
1504421,Polar bear mastadenovirus A,1510926.0,1
1504492,Simian mastadenovirus H,1510926.0,1
1504593,Bat mastadenovirus B,1510926.0,1
1504626,Canine mastadenovirus A,1510926.0,1
1505500,Human mastadenovirus C,1510926.0,1
1505701,Simian mastadenovirus B,1510926.0,1
1505812,Skunk mastadenovirus A,1510926.0,1
1506154,Bat mastadenovirus A,1510926.0,1
1506196,Ovine mastadenovirus B,1510926.0,1
1506389,Guinea pig mastadenovirus A,1510926.0,1
1506912,Dolphin mastadenovirus A,1510926.0,1
1507115,Murine mastadenovirus B,1510926.0,1
1507159,Equine mastadenovirus B,1510926.0,1
1507431,Simian mastadenovirus A,1510926.0,1
1507640,Bat mastadenovirus G,1510926.0,1
1507971,Murine mastadenovirus C,1510926.0,1
1508158,Porcine mastadenovirus B,1510926.0,1
1508301,Squirrel mastadenovirus A,1510926.0,1
1508868,Human mastadenovirus D,1510926.0,1
1509057,Human mastadenovirus B,1510926.0,1
1509132,Human mastadenovirus A,1510926.0,1
1509649,Human mastadenovirus E,1510926.0,1
1509802,Simian mastadenovirus F,1510926.0,1
1509868,Bat mastadenovirus F,1510926.0,1
1510182,Simian mastadenovirus E,1510926.0,1
1510378,Ovine mastadenovirus A,1510926.0,1
1510395,Bovine mastadenovirus A,1510926.0,1
1510860,Porcine mastadenovirus C,1510926.0,1
1511115,Simian mastadenovirus G,1510926.0,1
1511310,Bovine mastadenovirus C,1510926.0,1
1511591,Bat mastadenovirus I,1510926.0,1
1512339,Bat mastadenovirus H,1510926.0,1
1512608,Bat mastadenovirus C,1510926.0,1
1513151,Human mastadenovirus F,1510926.0,1
1513357,Tree shrew mastadenovirus A,1510926.0,1
1514062,Platyrrhini mastadenovirus A,1510926.0,1
1514100,Sea lion mastadenovirus A,1510926.0,1
1514177,Human mastadenovirus G,1510926.0,1
1514306,Simian mastadenovirus I,1510926.0,1
1514852,Bovine mastadenovirus B,1510926.0,1
1515883,Bat mastadenovirus E,1510926.0,1
1516104,Simian mastadenovirus C,1510926.0,1
1516163,Simian mastadenovirus D,1510926.0,1
1516198,Dolphin mastadenovirus B,1510926.0,1
1516486,Equine mastadenovirus A,1510926.0,1
1515242,Aviadenovirus,1507291.0,16
1503364,Aviadenovirus leucophthalmi,1515242.0,1
1506423,Goose aviadenovirus A,1515242.0,1
1507408,Fowl aviadenovirus C,1515242.0,1
1508607,Turkey aviadenovirus C,1515242.0,1
1509931,Psittacine aviadenovirus B,1515242.0,1
1510571,Duck aviadenovirus B,1515242.0,1
1511378,Pigeon aviadenovirus A,1515242.0,1
1511617,Pigeon aviadenovirus B,1515242.0,1
1512619,Fowl aviadenovirus E,1515242.0,1
1513858,Turkey aviadenovirus B,1515242.0,1
1514247,Psittacine aviadenovirus C,1515242.0,1
1514985,Turkey aviadenovirus D,1515242.0,1
1515244,Fowl aviadenovirus D,1515242.0,1
1515433,Falcon aviadenovirus A,1515242.0,1
1516233,Fowl aviadenovirus A,1515242.0,1
1517060,Fowl aviadenovirus B,1515242.0,1
1512102,Autolykiviridae,1511302.0,5
1508385,Livvievirus,1512102.0,2
1505449,Livvievirus viph1249a,1508385.0,1
1510118,Paulavirus viph1044o,1508385.0,1
1513458,Paulavirus,1512102.0,3
1503954,Paulavirus viph1008o,1513458.0,1
1510230,Paulavirus viph1020o,1513458.0,1
1512177,Paulavirus viph1080o,1513458.0,1
1513874,Kalamavirales,1511302.0,12
1516514,Tectiviridae,1513874.0,12
1506894,Deltatectivirus,1516514.0,2
1506889,Deltatectivirus forthebois,1506894.0,1
1511217,Deltatectivirus wheeheim,1506894.0,1
1507101,Alphatectivirus,1516514.0,2
1505152,Alphatectivirus PRD1,1507101.0,1
1516702,Alphatectivirus PR4,1507101.0,1
1509678,Gammatectivirus,1516514.0,1
1507807,Gammatectivirus GC1,1509678.0,1
1510493,Betatectivirus,1516514.0,6
1505281,Betatectivirus Wip1,1510493.0,1
1506243,Betatectivirus sole,1510493.0,1
1507808,Betatectivirus Bam35,1510493.0,1
1508970,Betatectivirus AP50,1510493.0,1
1511632,Betatectivirus sato,1510493.0,1
1514861,Betatectivirus GIL16,1510493.0,1
1510535,Epsilontectivirus,1516514.0,1
1516239,Epsilontectivirus toil,1510535.0,1
1515171,Vinavirales,1511302.0,2
1504243,Corticoviridae,1515171.0,2
1508206,Corticovirus,1504243.0,2
1512631,Corticovirus PM2,1508206.0,1
1514676,Corticovirus Cr39582,1508206.0,1
1516256,Ainoaviricetes,1515956.0,1
1506769,Lautamovirales,1516256.0,1
1512031,Finnlakeviridae,1506769.0,1
1503053,Finnlakevirus,1512031.0,1
1517074,Finnlakevirus FLiP,1503053.0,1
1509439,Helvetiavirae,1510123.0,9
1508064,Dividoviricota,1509439.0,9
1509207,Laserviricetes,1508064.0,9
1513038,Halopanivirales,1509207.0,9
1505599,Matshushitaviridae,1513038.0,2
1506901,Hukuchivirus,1505599.0,2
1516166,Hukuchivirus P2377,1506901.0,1
1516639,Hukuchivirus IN93,1506901.0,1
1508146,Sphaerolipoviridae,1513038.0,4
1513608,Alphasphaerolipovirus,1508146.0,4
1507565,Alphasphaerolipovirus PH1,1513608.0,1
1509562,Alphasphaerolipovirus SH1,1513608.0,1
1510073,Alphasphaerolipovirus HHIV2,1513608.0,1
1510435,Alphasphaerolipovirus HCIV1,1513608.0,1
1513969,Simuloviridae,1513038.0,3
1508756,Yingchengvirus,1513969.0,3
1510905,Yingchengvirus SNJ1,1508756.0,1
1514242,Yingchengvirus HJIV1,1508756.0,1
1517035,Yingchengvirus NVIV1,1508756.0,1
1510266,Alphasatellitidae,2432489.0,85
1505048,Nanoalphasatellitinae,1510266.0,20
1505532,Fabenesatellite,1505048.0,1
1508159,Faba bean necrotic yellows alphasatellite 2,1505532.0,1
1506355,Mivedwarsatellite,1505048.0,7
1503431,Sophora yellow stunt alphasatellite 2,1506355.0,1
1504462,Milk vetch dwarf alphasatellite 1,1506355.0,1
1505384,Parsley severe stunt alphasatellite 4,1506355.0,1
1505489,Milk vetch dwarf China alphasatellite,1506355.0,1
1509544,Pea necrotic yellow dwarf alphasatellite 1,1506355.0,1
1514328,Parsley severe stunt alphasatellite 3,1506355.0,1
1515110,Faba bean necrotic stunt alphasatellite,1506355.0,1
1506554,Milvetsatellite,1505048.0,1
1509233,Milk vetch dwarf alphasatellite 3,1506554.0,1
1513987,Clostunsatellite,1505048.0,5
1503709,Milk vetch dwarf alphasatellite 2,1513987.0,1
1505306,Sophora yellow stunt alphasatellite 4,1513987.0,1
1509869,Subterranean clover stunt alphasatellite 2,1513987.0,1
1513771,Pea necrotic yellow dwarf alphasatellite 2,1513987.0,1
1516429,Sophora yellow stunt alphasatellite 5,1513987.0,1
1516309,Sophoyesatellite,1505048.0,2
1503557,Sophora yellow stunt alphasatellite 3,1516309.0,1
1506047,Cow vetch latent alphasatellite,1516309.0,1
1516889,Subclovsatellite,1505048.0,4
1509903,Faba bean necrotic yellows alphasatellite 1,1516889.0,1
1513114,Faba bean necrotic yellows alphasatellite 3,1516889.0,1
1513297,Subterranean clover stunt alphasatellite 1,1516889.0,1
1516490,Sophora yellow stunt alphasatellite 1,1516889.0,1
1508580,Geminialphasatellitinae,1510266.0,55
1502771,Whiflysatellite,1508580.0,1
1515358,Whitefly associated Guatemala alphasatellite 1,1502771.0,1
1503191,Somasatellite,1508580.0,1
1517387,Sorghum mastrevirus associated alphasatellite,1503191.0,1
1504062,Colecusatellite,1508580.0,27
1503207,Sunflower leaf curl Karnataka alphasatellite,1504062.0,1
1503594,Sida leaf curl alphasatellite,1504062.0,1
1503955,Synedrella leaf curl alphasatellite,1504062.0,1
1504566,Cotton leaf curl Gezira alphasatellite,1504062.0,1
1504903,Ageratum yellow vein India alphasatellite,1504062.0,1
1505511,Tobacco curly shoot alphasatellite,1504062.0,1
1505721,Cassava mosaic Madagascar alphasatellite,1504062.0,1
1505933,Tomato leaf curl Buea alphasatellite,1504062.0,1
1505954,Gossypium darwinii symptomless alphasatellite,1504062.0,1
1506224,Ageratum enation alphasatellite,1504062.0,1
1508859,Cotton leaf curl Lucknow alphasatellite,1504062.0,1
1508866,Sida leaf curl alphasatellite 2,1504062.0,1
1509118,Pedilanthus leaf curl alphasatellite,1504062.0,1
1509739,Malvastrum yellow mosaic Cameroon alphasatellite,1504062.0,1
1509966,Cotton leaf curl Multan alphasatellite,1504062.0,1
1510504,Bhendi yellow vein alphasatellite,1504062.0,1
1510513,Sida yellow vein Vietnam alphasatellite,1504062.0,1
1511033,Tomato yellow leaf curl Yunnan alphasatellite,1504062.0,1
1511588,Tomato leaf curl Pakistan alphasatellite,1504062.0,1
1511765,Malvastrum yellow mosaic alphasatellite,1504062.0,1
1512179,Ageratum yellow vein alphasatellite,1504062.0,1
1512722,Chilli leaf curl alphasatellite,1504062.0,1
1514812,Ageratum yellow vein China alphasatellite,1504062.0,1
1515131,Cotton leaf curl Egypt alphasatellite,1504062.0,1
1515416,Tomato leaf curl Cameroon alphasatellite,1504062.0,1
1516623,Tomato yellow leaf curl Thailand alphasatellite,1504062.0,1
1517522,Tomato yellow leaf curl China alphasatellite,1504062.0,1
1508129,Draflysatellite,1508580.0,1
1516308,Dragonfly associated alphasatellite,1508129.0,1
1511595,Gosmusatellite,1508580.0,8
1503801,Cotton leaf curl Cameroon alphasatellite,1511595.0,1
1506376,Eclipta yellow vein alphasatellite,1511595.0,1
1507589,Okra enation leaf curl alphasatellite,1511595.0,1
1509023,Gossypium mustelinum symptomless alphasatellite,1511595.0,1
1509781,Mesta yellow vein mosaic alphasatellite,1511595.0,1
1510955,Hollyhock yellow vein alphasatellite,1511595.0,1
1513499,Vernonia yellow vein Fujian alphasatellite,1511595.0,1
1513522,Okra yellow crinkle Cameroon alphasatellite,1511595.0,1
1514310,Ageyesisatellite,1508580.0,2
1506078,Cotton leaf curl Saudi Arabia alphasatellite,1514310.0,1
1510701,Ageratum yellow vein Singapore alphasatellite,1514310.0,1
1515385,Clecrusatellite,1508580.0,15
1502778,Croton yellow vein mosaic alphasatellite,1515385.0,1
1503990,Tomato leaf curl New Delhi alphasatellite,1515385.0,1
1506239,Sida Cuba alphasatellite,1515385.0,1
1506425,Whitefly associated Guatemala alphasatellite 2,1515385.0,1
1506489,Whitefly associated Puerto Rico alphasatellite 1,1515385.0,1
1506823,Melon chlorotic mosaic alphasatellite,1515385.0,1
1507184,Tomato leaf curl Virudhunagar alphasatellite,1515385.0,1
1509340,Capsicum India alphasatellite,1515385.0,1
1510252,Tomato yellow spot alphasatellite,1515385.0,1
1512347,Ash gourd yellow vein mosaic alphasatellite,1515385.0,1
1513362,Chiapas weed alphasatellite,1515385.0,1
1514241,Cleome leaf crumple alphasatellite,1515385.0,1
1515230,Tomato leaf curl Anand alphasatellite,1515385.0,1
1516641,Tomato yellow spot alphasatellite 2,1515385.0,1
1516705,Euphorbia yellow mosaic alphasatellite,1515385.0,1
1509507,Petromoalphasatellitinae,1510266.0,10
1505027,Babusatellite,1509507.0,1
1507434,Banana bunchy top alphasatellite 1,1505027.0,1
1509527,Cocosatellite,1509507.0,4
1506868,Coconut foliar decay alphasatellite 2,1509527.0,1
1510006,Coconut foliar decay alphasatellite 4,1509527.0,1
1513046,Coconut foliar decay alphasatellite 5,1509527.0,1
1516635,Coconut foliar decay alphasatellite 1,1509527.0,1
1510255,Muscarsatellite,1509507.0,3
1515274,Cardamom bushy dwarf alphasatellite,1510255.0,1
1515911,Banana bunchy top alphasatellite 2,1510255.0,1
1515990,Banana bunchy top alphasatellite 3,1510255.0,1
1515496,Kobbarisatellite,1509507.0,1
1506375,Coconut foliar decay alphasatellite 3,1515496.0,1
1515727,Coprasatellite,1509507.0,1
1504147,Coconut foliar decay alphasatellite 7,1515727.0,1
1510938,Guttaviridae,2432489.0,1
1512720,Betaguttavirus,1510938.0,1
1514922,Aeropyrum pernix ovoid virus 1,1512720.0,1
1511063,Bicaudaviridae,2432489.0,1
1510391,Bicaudavirus,1511063.0,1
1515136,Acidianus two-tailed virus,1510391.0,1
1511376,Dinodnavirus,2432489.0,1
1506367,Heterocapsa circularisquama DNA virus 01,1511376.0,1
1511741,Brachygtaviriformidae,2432489.0,1
1503303,Brachyspigtaviriform,1511741.0,1
1506006,Brachyspigtaviriform stantoni,1503303.0,1
1512789,Polydnaviriformidae,2432489.0,53
1504359,Ichnoviriform,1512789.0,22
1503225,Ichnoviriform rivalis,1504359.0,1
1503756,Ichnoviriform tenuifemoris,1504359.0,1
1504334,Ichnoviriform benefactoris,1504359.0,1
1504988,Ichnoviriform arjunae,1504359.0,1
1505270,Ichnoviriform montani,1504359.0,1
1505983,Ichnoviriform exiguae,1504359.0,1
1506214,Ichnoviriform forcipatae,1504359.0,1
1506244,Ichnoviriform annulipedis,1504359.0,1
1508792,Ichnoviriform fugitivi,1504359.0,1
1509680,Ichnoviriform eribori,1504359.0,1
1509824,Ichnoviriform rostralis,1504359.0,1
1509995,Ichnoviriform interrupti,1504359.0,1
1511073,Ichnoviriform aprilis,1504359.0,1
1511182,Ichnoviriform infestae,1504359.0,1
1511211,Ichnoviriform lymantriae,1504359.0,1
1511517,Ichnoviriform geniculatae,1504359.0,1
1511621,Ichnoviriform pilosuli,1504359.0,1
1511851,Ichnoviriform sonorense,1504359.0,1
1514351,Ichnoviriform acronyctae,1504359.0,1
1514587,Ichnoviriform terebrantis,1504359.0,1
1515044,Ichnoviriform flavicinctae,1504359.0,1
1515232,Ichnoviriform fumiferanae,1504359.0,1
1506251,Bracoviriform,1512789.0,31
1503417,Bracoviriform rubeculae,1506251.0,1
1503463,Bracoviriform insularis,1506251.0,1
1503981,Bracoviriform altitudinis,1506251.0,1
1504132,Bracoviriform marginiventris,1506251.0,1
1506228,Bracoviriform canadense,1506251.0,1
1506370,Bracoviriform curvimaculati,1506251.0,1
1506576,Bracoviriform indiense,1506251.0,1
1506725,Bracoviriform ectdytolophae,1506251.0,1
1507084,Bracoviriform melanoscelae,1506251.0,1
1508003,Bracoviriform flavitestaceae,1506251.0,1
1508317,Bracoviriform hyphantriae,1506251.0,1
1508612,Bracoviriform argentifrontis,1506251.0,1
1508798,Bracoviriform nigricipitis,1506251.0,1
1509607,Bracoviriform inaniti,1506251.0,1
1510457,Bracoviriform liparidis,1506251.0,1
1510764,Bracoviriform texani,1506251.0,1
1511227,Bracoviriform schaeferi,1506251.0,1
1512358,Bracoviriform facetosae,1506251.0,1
1512546,Bracoviriform flavipedis,1506251.0,1
1512628,Bracoviriform congregatae,1506251.0,1
1512823,Bracoviriform croceipedis,1506251.0,1
1512981,Bracoviriform flavicoxis,1506251.0,1
1513268,Bracoviriform quadridentatae,1506251.0,1
1513557,Bracoviriform paleacritae,1506251.0,1
1513628,Bracoviriform glomeratae,1506251.0,1
1514163,Bracoviriform kariyai,1506251.0,1
1514187,Bracoviriform fumiferanae,1506251.0,1
1514803,Bracoviriform ornigis,1506251.0,1
1516092,Bracoviriform blackburni,1506251.0,1
1516880,Bracoviriform demolitoris,1506251.0,1
1517158,Bracoviriform crassicornis,1506251.0,1
1512901,Fuselloviridae,2432489.0,9
1503287,Alphafusellovirus,1512901.0,7
1503279,Sulfolobus spindle-shaped virus 8,1503287.0,1
1503505,Sulfolobus spindle-shaped virus 9,1503287.0,1
1507208,Sulfolobus spindle-shaped virus 4,1503287.0,1
1507459,Sulfolobus spindle-shaped virus 1,1503287.0,1
1507803,Sulfolobus spindle-shaped virus 2,1503287.0,1
1511614,Sulfolobus spindle-shaped virus 7,1503287.0,1
1514521,Sulfolobus spindle-shaped virus 5,1503287.0,1
1515538,Betafusellovirus,1512901.0,2
1507019,Acidianus spindle-shaped virus 1,1515538.0,1
1516304,Sulfolobus spindle-shaped virus 6,1515538.0,1
1513555,Plasmaviridae,2432489.0,1
1512776,Plasmavirus,1513555.0,1
1507432,Plasmavirus L2,1512776.0,1
1514143,Bartogtaviriformidae,2432489.0,1
1503119,Bartonegtaviriform,1514143.0,1
1506985,Bartonegtaviriform andersoni,1503119.0,1
1515600,Monodnaviria,2432489.0,1575
1504152,Shotokuvirae,1515600.0,1486
1511926,Cressdnaviricota,1504152.0,1060
1506473,Repensiviricetes,1511926.0,757
1515487,Geplafuvirales,1506473.0,757
1506295,Genomoviridae,1515487.0,237
1502866,Gemyduguivirus,1506295.0,12
1504401,Gemyduguivirus arteca1,1502866.0,1
1505493,Gemyduguivirus minti2,1502866.0,1
1507806,Gemyduguivirus macra1,1502866.0,1
1508864,Gemyduguivirus bemta1,1502866.0,1
1509313,Gemyduguivirus recro1,1502866.0,1
1509386,Gemyduguivirus hydro1,1502866.0,1
1511715,Gemyduguivirus hydro3,1502866.0,1
1512234,Gemyduguivirus minti1,1502866.0,1
1512681,Gemyduguivirus austo1,1502866.0,1
1512907,Gemyduguivirus merre1,1502866.0,1
1513999,Gemyduguivirus hydro2,1502866.0,1
1517020,Gemyduguivirus draga1,1502866.0,1
1505424,Gemyvongvirus,1506295.0,3
1504609,Gemyvongvirus minit2,1505424.0,1
1507575,Gemyvongvirus humas1,1505424.0,1
1511895,Gemyvongvirus minit1,1505424.0,1
1505454,Gemytripvirus,1506295.0,1
1507513,Gemytripvirus fugra1,1505454.0,1
1506878,Gemykibivirus,1506295.0,50
1502964,Gemykibivirus haeme2,1506878.0,1
1503000,Gemykibivirus badas1,1506878.0,1
1504325,Gemykibivirus bemta1,1506878.0,1
1504643,Gemykibivirus abati2,1506878.0,1
1504774,Gemykibivirus bovas1,1506878.0,1
1504863,Gemykibivirus humas2,1506878.0,1
1505575,Gemykibivirus humas3,1506878.0,1
1505688,Gemykibivirus blabi1,1506878.0,1
1505734,Gemykibivirus echi1,1506878.0,1
1505826,Gemykibivirus turti1,1506878.0,1
1506110,Gemykibivirus haeme5,1506878.0,1
1506133,Gemykibivirus mouti1,1506878.0,1
1506407,Gemykibivirus rhina1,1506878.0,1
1506447,Gemykibivirus minti1,1506878.0,1
1506641,Gemykibivirus mouti2,1506878.0,1
1506882,Gemykibivirus pitis2,1506878.0,1
1507051,Gemykibivirus abati1,1506878.0,1
1507240,Gemykibivirus sewopo1,1506878.0,1
1507388,Gemykibivirus hydro2,1506878.0,1
1507955,Gemykibivirus draga1,1506878.0,1
1508655,Gemykibivirus canfam1,1506878.0,1
1508737,Gemykibivirus giapa1,1506878.0,1
1509389,Gemykibivirus humas1,1506878.0,1
1509814,Gemykibivirus cybusi1,1506878.0,1
1509983,Gemykibivirus pitis1,1506878.0,1
1510319,Gemykibivirus womot1,1506878.0,1
1510604,Gemykibivirus raski1,1506878.0,1
1510738,Gemykibivirus planta2,1506878.0,1
1510840,Gemykibivirus cynas1,1506878.0,1
1511352,Gemykibivirus waste1,1506878.0,1
1511777,Gemykibivirus sewopo2,1506878.0,1
1512098,Gemykibivirus humas4,1506878.0,1
1512229,Gemykibivirus galga3,1506878.0,1
1512908,Gemykibivirus blaro1,1506878.0,1
1512940,Gemykibivirus rhina2,1506878.0,1
1513029,Gemykibivirus hydro1,1506878.0,1
1513160,Gemykibivirus hadtis1,1506878.0,1
1513365,Gemykibivirus anima1,1506878.0,1
1513436,Gemykibivirus galga2,1506878.0,1
1513565,Gemykibivirus galga1,1506878.0,1
1513907,Gemykibivirus ptero1,1506878.0,1
1514176,Gemykibivirus hipla1,1506878.0,1
1514704,Gemykibivirus humas5,1506878.0,1
1515234,Gemykibivirus haeme3,1506878.0,1
1515903,Gemykibivirus monas1,1506878.0,1
1516013,Gemykibivirus haeme4,1506878.0,1
1516763,Gemykibivirus hydro3,1506878.0,1
1516873,Gemykibivirus haeme1,1506878.0,1
1516985,Gemykibivirus planta1,1506878.0,1
1517239,Gemykibivirus cowchi1,1506878.0,1
1509861,Gemykrogvirus,1506295.0,13
1502888,Gemykrogvirus giapa1,1509861.0,1
1504820,Gemykrogvirus galga5,1509861.0,1
1506613,Gemykrogvirus galga4,1509861.0,1
1506941,Gemykrogvirus bovas1,1509861.0,1
1507187,Gemykrogvirus humas1,1509861.0,1
1508168,Gemykrogvirus sewopo1,1509861.0,1
1508753,Gemykrogvirus galga3,1509861.0,1
1508837,Gemykrogvirus carib1,1509861.0,1
1512953,Gemykrogvirus hadtis1,1509861.0,1
1513061,Gemykrogvirus apime1,1509861.0,1
1516592,Gemykrogvirus galga1,1509861.0,1
1516823,Gemykrogvirus galga2,1509861.0,1
1516863,Gemykrogvirus abati1,1509861.0,1
1512436,Gemytondvirus,1506295.0,1
1506084,Gemytondvirus ostri1,1512436.0,1
1515258,Gemykolovirus,1506295.0,16
1503205,Gemykolovirus echia1,1515258.0,1
1504109,Gemykolovirus ptero1,1515258.0,1
1505990,Gemykolovirus citas1,1515258.0,1
1506844,Gemykolovirus segpa1,1515258.0,1
1507210,Gemykolovirus lepam1,1515258.0,1
1507612,Gemykolovirus gopha1,1515258.0,1
1509786,Gemykolovirus prupe1,1515258.0,1
1510050,Gemykolovirus poaspe1,1515258.0,1
1510832,Gemykolovirus heris1,1515258.0,1
1512096,Gemykolovirus troti1,1515258.0,1
1512822,Gemykolovirus abati1,1515258.0,1
1514193,Gemykolovirus hadtis1,1515258.0,1
1514464,Gemykolovirus easlu1,1515258.0,1
1514575,Gemykolovirus gopha2,1515258.0,1
1516825,Gemykolovirus derva1,1515258.0,1
1516858,Gemykolovirus ptero2,1515258.0,1
1516026,Gemykroznavirus,1506295.0,7
1508662,Gemykroznavirus poaspe1,1516026.0,1
1512829,Gemykroznavirus haeme1,1516026.0,1
1514405,Gemykroznavirus rabas1,1516026.0,1
1516685,Gemykroznavirus hydro1,1516026.0,1
1516847,Gemykroznavirus anima1,1516026.0,1
1517093,Gemykroznavirus zizan1,1516026.0,1
1517230,Gemykroznavirus solas1,1516026.0,1
1517318,Gemycircularvirus,1506295.0,126
1502839,Gemycircularvirus miniti4,1517318.0,1
1503081,Gemycircularvirus mouti6,1517318.0,1
1503234,Gemycircularvirus alces1,1517318.0,1
1503468,Gemycircularvirus ratas1,1517318.0,1
1503470,Gemycircularvirus cybusi1,1517318.0,1
1503479,Gemycircularvirus dichism1,1517318.0,1
1503519,Gemycircularvirus ptero6,1517318.0,1
1503567,Gemycircularvirus ptero4,1517318.0,1
1503929,Gemycircularvirus chicas1,1517318.0,1
1503973,Gemycircularvirus equas1,1517318.0,1
1504290,Gemycircularvirus giapa5,1517318.0,1
1504300,Gemycircularvirus echiam1,1517318.0,1
1504320,Gemycircularvirus minti6,1517318.0,1
1504387,Gemycircularvirus geras1,1517318.0,1
1504859,Gemycircularvirus lepam1,1517318.0,1
1504864,Gemycircularvirus ptero1,1517318.0,1
1504868,Gemycircularvirus haeme1,1517318.0,1
1504939,Gemycircularvirus denbre2,1517318.0,1
1504982,Gemycircularvirus lepa2,1517318.0,1
1505050,Gemycircularvirus soybe1,1517318.0,1
1505150,Gemycircularvirus giapa2,1517318.0,1
1505283,Gemycircularvirus opunt1,1517318.0,1
1505383,Gemycircularvirus mouti12,1517318.0,1
1505653,Gemycircularvirus oxcor1,1517318.0,1
1505992,Gemycircularvirus sclero1,1517318.0,1
1506003,Gemycircularvirus austro2,1517318.0,1
1506087,Gemycircularvirus sewopo5,1517318.0,1
1506094,Gemycircularvirus gopha2,1517318.0,1
1506122,Gemycircularvirus miniti1,1517318.0,1
1506127,Gemycircularvirus ptero2,1517318.0,1
1506240,Gemycircularvirus alces2,1517318.0,1
1506329,Gemycircularvirus ptero8,1517318.0,1
1506368,Gemycircularvirus gopha3,1517318.0,1
1506394,Gemycircularvirus minio1,1517318.0,1
1506400,Gemycircularvirus termi1,1517318.0,1
1506729,Gemycircularvirus denbre4,1517318.0,1
1507076,Gemycircularvirus citas1,1517318.0,1
1507155,Gemycircularvirus cassa1,1517318.0,1
1507229,Gemycircularvirus mouti11,1517318.0,1
1507379,Gemycircularvirus mouti1,1517318.0,1
1507711,Gemycircularvirus willde1,1517318.0,1
1507818,Gemycircularvirus mouti4,1517318.0,1
1507838,Gemycircularvirus lynca1,1517318.0,1
1507922,Gemycircularvirus chickad1,1517318.0,1
1508113,Gemycircularvirus lynca4,1517318.0,1
1508582,Gemycircularvirus ansal1,1517318.0,1
1508680,Gemycircularvirus sewopo4,1517318.0,1
1508745,Gemycircularvirus ptero3,1517318.0,1
1508751,Gemycircularvirus abati1,1517318.0,1
1509014,Gemycircularvirus mouti2,1517318.0,1
1509353,Gemycircularvirus sewopo1,1517318.0,1
1509420,Gemycircularvirus lebec1,1517318.0,1
1509707,Gemycircularvirus lepam3,1517318.0,1
1509747,Gemycircularvirus poass1,1517318.0,1
1509879,Gemycircularvirus bromas1,1517318.0,1
1509899,Gemycircularvirus ptero7,1517318.0,1
1509944,Gemycircularvirus trilo1,1517318.0,1
1509969,Gemycircularvirus pleca1,1517318.0,1
1510207,Gemycircularvirus austro5,1517318.0,1
1510330,Gemycircularvirus mosqi1,1517318.0,1
1510473,Gemycircularvirus ixode1,1517318.0,1
1510712,Gemycircularvirus siedo1,1517318.0,1
1510752,Gemycircularvirus recro1,1517318.0,1
1510755,Gemycircularvirus mouti9,1517318.0,1
1510805,Gemycircularvirus mocha1,1517318.0,1
1510841,Gemycircularvirus haeme2,1517318.0,1
1510870,Gemycircularvirus aspar1,1517318.0,1
1510991,Gemycircularvirus blabi1,1517318.0,1
1511001,Gemycircularvirus legle1,1517318.0,1
1511019,Gemycircularvirus denbre1,1517318.0,1
1511079,Gemycircularvirus lynca3,1517318.0,1
1511175,Gemycircularvirus austro4,1517318.0,1
1511410,Gemycircularvirus draga1,1517318.0,1
1511454,Gemycircularvirus giapa4,1517318.0,1
1511635,Gemycircularvirus ptero9,1517318.0,1
1512226,Gemycircularvirus mouti7,1517318.0,1
1512233,Gemycircularvirus derva1,1517318.0,1
1512264,Gemycircularvirus miniti2,1517318.0,1
1512285,Gemycircularvirus ptero5,1517318.0,1
1512359,Gemycircularvirus canlup1,1517318.0,1
1512393,Gemycircularvirus raski1,1517318.0,1
1512396,Gemycircularvirus hadtis1,1517318.0,1
1512514,Gemycircularvirus furse1,1517318.0,1
1512561,Gemycircularvirus hypas1,1517318.0,1
1512883,Gemycircularvirus monas1,1517318.0,1
1512973,Gemycircularvirus sarpe1,1517318.0,1
1513116,Gemycircularvirus gopha1,1517318.0,1
1513199,Gemycircularvirus bovas1,1517318.0,1
1513215,Gemycircularvirus sewopo2,1517318.0,1
1513585,Gemycircularvirus turti1,1517318.0,1
1513649,Gemycircularvirus mouti3,1517318.0,1
1513659,Gemycircularvirus austro1,1517318.0,1
1513738,Gemycircularvirus mouti5,1517318.0,1
1513784,Gemycircularvirus solas1,1517318.0,1
1513807,Gemycircularvirus sheas1,1517318.0,1
1513833,Gemycircularvirus hydro1,1517318.0,1
1513935,Gemycircularvirus geras2,1517318.0,1
1514032,Gemycircularvirus mouti10,1517318.0,1
1514244,Gemycircularvirus giapa1,1517318.0,1
1514560,Gemycircularvirus oltre1,1517318.0,1
1514878,Gemycircularvirus erati1,1517318.0,1
1514899,Gemycircularvirus miniti3,1517318.0,1
1514996,Gemycircularvirus malas1,1517318.0,1
1515058,Gemycircularvirus ptero10,1517318.0,1
1515181,Gemycircularvirus euhet1,1517318.0,1
1515292,Gemycircularvirus lamas1,1517318.0,1
1515519,Gemycircularvirus odona1,1517318.0,1
1515583,Gemycircularvirus geras3,1517318.0,1
1515620,Gemycircularvirus porci1,1517318.0,1
1515660,Gemycircularvirus denbre3,1517318.0,1
